BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;BL;Economie;Handel en Administratie -ISP;9;9;0;6,5;6,8;6,8
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;BL;Techniek;Bouwbreed -ISP;2;2;0;6,1;6,1;6,4
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;BL;Techniek;Metalectro -ISP;12;11;1;6,4;6,7;6,7
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,5;6,6;6,6
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;GL;Economie;Consumptief Breed -ISP;2;2;0;7;6,9;7,1
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;GL;Economie;Handel en Administratie -ISP;1;1;0;7,6;7,2;7,5
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;GL;Techniek;Bouwbreed -ISP;3;3;0;6,6;6,2;6,5
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;1;1;0;6,6;6;6,7
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;KL;Economie;Consumptief Breed -ISP;6;6;0;6,3;6,2;6,4
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;KL;Economie;Handel en Administratie -ISP;6;6;0;6,4;6,5;6,7
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;KL;Techniek;Bouwbreed -ISP;7;7;0;6,5;6,6;6,8
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;KL;Techniek;Metalectro -ISP;6;5;1;6,3;6,3;6,5
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;12;0;6,7;6,6;7
24TP;2;Merewade College;GORINCHEM;Zuid-Holland;VMBO;TL;;;4;4;0;6,9;6,1;6,7
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Economie;Handel en Verkoop;2;1;1;5,8;6;5,9
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Intersect. programma;ICT -route;4;4;0;6;6,5;6,5
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Techniek;Bouwtechniek;4;3;1;5,9;5,9;6,1
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;6;6;0;5,9;6,8;6,3
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Economie;Consumptief;1;1;0;6,7;7,3;7
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Economie;Handel en Verkoop;10;8;2;6,8;6,1;6,8
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Intersect. programma;ICT -route;5;4;1;6,7;6,5;6,8
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Techniek;Bouwtechniek;5;5;0;7,2;6,8;7,1
24TR;0;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;7;7;0;6,6;6,2;6,7
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Cultuur en Maatschappij;6;5;1;6,2;6;6,1
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Economie en Maatschappij;38;31;7;6,1;6,1;6,2
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;1;1;0;6,9;6,7;6,9
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Natuur en Gezondheid;13;12;1;6,5;6,5;6,6
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Natuur en Techniek;8;7;1;6,1;6,3;6,4
24TR;1;Centraal College;UTRECHT;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;3;3;0;6,3;6,8;6,4
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Cultuur en Maatschappij;3;3;0;6,1;5,7;6,1
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Economie en Maatschappij;10;9;1;6,5;5,9;6,4
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;11;8;3;6,7;6;6,5
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Natuur en Gezondheid;6;5;1;6,6;6;6,6
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Natuur en Techniek;4;4;0;6,1;6,5;6,5
24TR;1;Centraal College;UTRECHT;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;12;12;0;6,7;6,3;6,7
24TR;3;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Techniek;Grafische Techniek;14;13;1;6,3;6,8;6,5
24TR;3;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;GL;Techniek;Grafische Techniek;23;23;0;7,2;6,9;7,1
24TR;3;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Techniek;Grafische Techniek;49;47;2;6,7;6,6;6,7
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;14;14;0;6,2;6,1;6,3
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Intersect. programma;Dienstverlening & Commercie;5;5;0;6,4;6;6,5
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;34;34;0;6,4;6,4;6,5
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Intersect. programma;Techniek & Dienstverlening;1;1;0;7;6,8;6,9
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;BL;Techniek;Transport en Logistiek;6;6;0;6,1;6,4;6,4
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;GL;Economie;Technologie Orientatie;4;1;3;5,9;4,7;5,6
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;GL;Techniek;Technologie Orientatie;1;0;1;5,8;5,4;5,6
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;6;4;2;6,3;5,1;5,9
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;19;14;5;6,4;5,8;6,3
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Intersect. programma;Dienstverlening & Commercie;3;3;0;6,6;5,9;6,6
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;24;23;1;6,6;5,9;6,4
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Intersect. programma;Techniek & Commercie;5;5;0;6,5;5,6;6,3
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Intersect. programma;Techniek & Dienstverlening;1;1;0;6,8;7;6,8
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;KL;Techniek;Transport en Logistiek;2;2;0;7,3;6,5;6,8
24TR;5;Leidsche Rijn College;UTRECHT;Utrecht;VMBO;TL;;;33;33;0;6,8;5,7;6,5
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Cultuur en Maatschappij;21;19;2;6,6;6;6,4
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Economie en Maatschappij;50;43;7;6,5;6,3;6,5
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;3;3;0;7,4;7,3;7,4
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Natuur en Gezondheid;6;6;0;6,5;6,4;6,5
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Natuur en Techniek;4;4;0;6,7;6,6;6,7
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;13;10;3;6,3;6,4;6,4
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Cultuur en Maatschappij;9;7;2;6,7;6,2;6,5
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Economie en Maatschappij;20;20;0;6,7;6,2;6,7
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;4;4;0;7,2;6,7;7,1
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Natuur en Gezondheid;13;13;0;6,6;6;6,6
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Natuur en Techniek;5;5;0;6,5;6,3;6,7
25CL;0;RSG Stad en Esch;MEPPEL;Drenthe;VWO;;;Natuur en Techniek / Natuur en Gezondheid;12;12;0;7,1;6,6;7,1
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Economie;Handel en Administratie -ISP;10;9;1;6;6,3;6,2
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Techniek;Bouwbreed -ISP;4;4;0;6,2;5,9;6,2
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Techniek;Bouwtechniek;1;0;1;5,3;6,1;5,5
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Techniek;Instalektro -ISP;1;1;0;7,1;7,3;7,2
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Techniek;Metaaltechniek;8;8;0;6,3;6,4;6,5
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Techniek;Voertuigentechniek;10;10;0;6,6;6,9;6,7
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;12;0;6,4;6,1;6,3
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Economie;Handel en Administratie -ISP;34;27;7;6,3;6;6,2
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Bouwbreed -ISP;7;7;0;6,6;6,1;6,6
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Bouwtechniek;2;2;0;6,9;6,1;6,5
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Elektrotechniek;1;1;0;6,2;7;6,5
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Instalektro -ISP;7;7;0;6,4;6,3;6,4
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Metaaltechniek;2;2;0;6,2;6,7;6,3
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Metalectro -ISP;4;4;0;6,5;6,8;6,7
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Techniek;Voertuigentechniek;2;2;0;6,8;6,1;6,6
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;28;25;3;6,3;5,9;6,2
25CL;1;RSG Stad en Esch;MEPPEL;Drenthe;VMBO;TL;;;84;77;7;6,6;5,9;6,3
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;HAVO;;;Cultuur en Maatschappij;7;6;1;6,4;6;6,4
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;HAVO;;;Economie en Maatschappij;12;11;1;6,4;6,1;6,4
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;HAVO;;;Natuur en Gezondheid;7;7;0;6,5;5,7;6,3
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;HAVO;;;Natuur en Techniek;1;1;0;6,1;6,9;6,5
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;3;3;0;6,8;6,6;6,7
25CL;3;RSG Stad en Esch;WESTERVELD;Drenthe;VMBO;TL;;;40;38;2;6,4;6,3;6,5
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Economie;Handel en Administratie -ISP;1;1;0;7;6,7;6,8
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;4;4;0;6,2;5,9;6,4
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Landbouw;Landbouw Breed -ISP;5;4;1;6,6;6,2;6,7
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Techniek;Bouwtechniek;6;6;0;6,4;6,5;6,5
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Techniek;Metaaltechniek;4;4;0;7;7,4;7,1
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Techniek;Voertuigentechniek;9;9;0;6,4;6,5;6,5
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;19;19;0;6,6;6,2;6,6
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;GL;Economie;Handel en Administratie -ISP;6;6;0;6,7;6,4;6,6
25CM;0;Chr SGM Liudger;SMALLINGERLAND;Friesland;VMBO;GL;Economie;Technologie Orientatie;11;9;2;6,3;6,2;6,3
