BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;1.1 - IMMATERIËLE VASTE ACTIVA;1.2 - MATERIËLE VASTE ACTIVA;1.3 - FINANCIËLE VASTE ACTIVA;1.4 - VOORRADEN;1.5 - VORDERINGEN;1.6 - EFFECTEN;1.7 - LIQUIDE MIDDELEN;2.1 - EIGEN VERMOGEN;2.2 - VOORZIENINGEN;2.3 - LANGLOPENDE SCHULDEN;2.4 - KORTLOPENDE SCHULDEN;TA - TOTAAL ACTIVA;TP - TOTAAL PASSIVA;TVA - TOTAAL VASTE ACTIVA;TVLA - TOTAAL VLOTTENDE ACTIVA
49778;SSG4;Stg. ICVO  (Bovenkarspel);2013;;3.233.634;6.719;307.865;272.004;;8.856.966;8.362.591;1.981.423;59.242;2.273.932;12.677.188;12.677.188;3.240.353;9.436.835
50182;SSG3;Ver. PCVO Meppel e.o.;2009;;1.724.089;107.360;3.038;93.731;;2.139.719;2.832.509;396.583;21.097;817.748;4.067.937;4.067.937;1.831.449;2.236.488
50182;SSG3;Ver. PCVO Meppel e.o.;2010;;1.826.753;;10.954;132.424;110.590;2.521.193;2.768.646;242.051;7.033;1.584.184;4.601.914;4.601.914;1.826.753;2.775.161
50182;SSG3;Ver. PCVO Meppel e.o.;2011;;2.811.255;;13.351;600.317;;255.739;2.534.729;235.037;;910.896;3.680.662;3.680.662;2.811.255;869.407
50182;SSG3;Ver. PCVO Meppel e.o.;2012;;3.133.898;;16.057;37.627;;265.258;2.183.841;226.135;;1.042.864;3.452.840;3.452.840;3.133.898;318.942
50182;SSG3;Ver. PCVO Meppel e.o.;2013;;2.932.026;;14.521;131.401;;322.249;2.234.943;211.643;;953.611;3.400.197;3.400.197;2.932.026;468.171
53990;SSG4;Stichting Fioretti Teylingen;2009;;8.349.673;;;3.030.288;;7.172.303;7.221.705;4.942.836;65.136;6.322.587;18.552.264;18.552.264;8.349.673;10.202.591
53990;SSG4;Stichting Fioretti Teylingen;2010;;8.353.090;;;2.050.268;;7.031.598;8.607.239;2.600.202;71.956;6.155.559;17.434.956;17.434.956;8.353.090;9.081.866
53990;SSG4;Stichting Fioretti Teylingen;2011;;7.795.873;;;4.134.179;;6.317.745;7.940.895;2.766.623;19.177;7.521.102;18.247.797;18.247.797;7.795.873;10.451.924
53990;SSG4;Stichting Fioretti Teylingen;2012;;9.629.115;;;3.324.498;;7.422.797;8.156.575;2.588.358;1.340.436;8.291.041;20.376.410;20.376.410;9.629.115;10.747.295
53990;SSG4;Stichting Fioretti Teylingen;2013;;11.929.836;;;3.236.510;;7.927.305;9.932.205;2.184.333;3.505.780;7.471.333;23.093.651;23.093.651;11.929.836;11.163.815
57266;SSG4;Stg. Kath. Ond. Leiden;2009;;7.521.514;4.993.906;;5.100.097;;8.293.689;10.496.043;4.737.942;920.255;9.754.966;25.909.206;25.909.206;12.515.420;13.393.786
57266;SSG4;Stg. Kath. Ond. Leiden;2010;;7.517.950;5.124.368;;3.922.386;;8.614.112;12.877.356;2.266.156;888.748;9.146.556;25.178.816;25.178.816;12.642.318;12.536.498
57266;SSG4;Stg. Kath. Ond. Leiden;2011;;7.787.257;4.400.464;;3.288.640;;8.301.052;12.582.023;1.876.484;855.665;8.463.241;23.777.413;23.777.413;12.187.721;11.589.692
57266;SSG4;Stg. Kath. Ond. Leiden;2012;;6.925.351;8.128.763;;1.967.396;;7.222.351;13.062.873;1.923.708;844.504;8.412.776;24.243.861;24.243.861;15.054.114;9.189.747
57266;SSG4;Stg. Kath. Ond. Leiden;2013;;5.866.339;8.033.791;245;1.855.781;;9.184.873;14.890.412;2.255.835;810.891;6.983.891;24.941.029;24.941.029;13.900.130;11.040.899
58722;SSG1;Stg. Samenw. De Overlaat;2009;;2.878.889;1.718.892;25.325;1.422.888;;2.778.259;5.865.345;796.494;;2.162.414;8.824.253;8.824.253;4.597.781;4.226.472
58722;SSG1;Stg. Samenw. De Overlaat;2010;;2.729.450;2.521.049;31.000;467.413;1.151.388;2.351.732;6.688.587;280.637;243.900;2.038.908;9.252.032;9.252.032;5.250.499;4.001.533
58722;SSG1;Stg. Samenw. De Overlaat;2011;;2.721.793;2.379.180;29.400;439.606;1.140.949;1.790.872;6.392.639;180.511;;1.928.650;8.501.800;8.501.800;5.100.973;3.400.827
58722;SSG1;Stg. Samenw. De Overlaat;2012;;2.569.224;2.080.350;20.700;354.279;1.238.265;2.275.138;6.416.827;290.469;;1.830.660;8.537.956;8.537.956;4.649.574;3.888.382
58722;SSG1;Stg. Samenw. De Overlaat;2013;;2.372.846;1.839.813;6.177;431.186;1.417.185;3.064.110;7.009.797;401.532;;1.719.988;9.131.317;9.131.317;4.212.659;4.918.658
59282;SSG4;De Hoven, Stg CVO Gorinchem;2009;;5.577.740;475.662;127.849;2.307.300;;10.678.017;7.311.889;6.197.678;82.313;5.574.688;19.166.568;19.166.568;6.053.402;13.113.166
59282;SSG4;De Hoven, Stg CVO Gorinchem;2010;;5.332.165;;167.073;940.001;;12.110.222;6.816.117;5.083.496;73.441;6.576.407;18.549.461;18.549.461;5.332.165;13.217.296
59282;SSG4;De Hoven, Stg CVO Gorinchem;2011;;5.168.034;;42.665;791.566;;11.839.444;7.082.977;4.985.375;64.120;5.709.237;17.841.709;17.841.709;5.168.034;12.673.675
59282;SSG4;De Hoven, Stg CVO Gorinchem;2012;;4.915.078;;42.665;560.470;;14.186.778;7.645.476;5.759.142;54.327;6.246.046;19.704.991;19.704.991;4.915.078;14.789.913
59282;SSG4;De Hoven, Stg CVO Gorinchem;2013;;5.532.252;;42.665;1.482.986;;13.156.313;8.928.240;4.459.766;44.038;6.782.172;20.214.216;20.214.216;5.532.252;14.681.964
69994;SSG3;Stg. VO op Ref. Grondslag;2009;;1.614.403;;20.452;373.622;1.366.578;5.665.608;4.988.624;1.854.122;;2.197.917;9.040.663;9.040.663;1.614.403;7.426.260
69994;SSG3;Stg. VO op Ref. Grondslag;2010;;1.581.607;;27.842;422.171;2.430.900;3.855.350;5.150.367;883.514;;2.283.989;8.317.870;8.317.870;1.581.607;6.736.263
69994;SSG3;Stg. VO op Ref. Grondslag;2011;;2.198.558;2.415.228;27.712;506.175;;2.358.401;4.701.814;793.153;;2.011.107;7.506.074;7.506.074;4.613.786;2.892.288
69994;SSG3;Stg. VO op Ref. Grondslag;2012;;2.738.525;1.358.910;26.675;502.728;;3.028.842;4.844.458;938.216;;1.873.006;7.655.680;7.655.680;4.097.435;3.558.245
69994;SSG3;Stg. VO op Ref. Grondslag;2013;;2.616.989;820.578;19.439;540.578;;4.019.319;5.129.178;1.105.203;;1.782.522;8.016.903;8.016.903;3.437.567;4.579.336
70045;SSG2;Onderwijs Stg. St Oelbert;2009;;3.614.061;278.858;;161.348;;359.627;1.389.354;696.900;;2.327.640;4.413.894;4.413.894;3.892.919;520.975
70045;SSG2;Onderwijs Stg. St Oelbert;2010;;3.251.185;282.456;;167.594;;315.413;1.266.874;546.998;;2.202.776;4.016.648;4.016.648;3.533.641;483.007
70045;SSG2;Onderwijs Stg. St Oelbert;2011;;2.892.180;;;194.989;;45.209;489.904;585.691;;2.056.783;3.132.378;3.132.378;2.892.180;240.198
70045;SSG2;Onderwijs Stg. St Oelbert;2012;;2.528.057;;;185.103;;146.199;403.187;626.830;;1.829.342;2.859.359;2.859.359;2.528.057;331.302
70045;SSG2;Onderwijs Stg. St Oelbert;2013;;1.135.357;;;213.111;;515.084;609.443;652.775;;601.334;1.863.552;1.863.552;1.135.357;728.195
70344;SSG2;Ond. Stg. St Willibrord;2009;;1.241.089;280.937;;45.369;;744.385;808.264;235.440;795.294;472.782;2.311.780;2.311.780;1.522.026;789.754
70344;SSG2;Ond. Stg. St Willibrord;2010;;1.223.547;95.330;;196.265;;500.777;544.108;200.371;772.614;498.826;2.015.919;2.015.919;1.318.877;697.042
70344;SSG2;Ond. Stg. St Willibrord;2011;;1.150.624;94.454;;52.777;;498.215;360.181;225.060;749.934;460.895;1.796.070;1.796.070;1.245.078;550.992
70344;SSG2;Ond. Stg. St Willibrord;2012;;1.103.727;;;105.792;;544.852;325.971;201.912;720.754;505.734;1.754.371;1.754.371;1.103.727;650.644
70344;SSG2;Ond. Stg. St Willibrord;2013;;1.046.398;;;35.246;;621.946;364.995;206.915;694.954;436.726;1.703.590;1.703.590;1.046.398;657.192
70396;SSG2;Stg St Augustinusstg;2009;;201.860;1.119.130;;418.461;;2.098.375;3.057.979;228.598;;551.249;3.837.826;3.837.826;1.320.990;2.516.836
70396;SSG2;Stg St Augustinusstg;2010;;178.528;508.240;;324.137;;2.865.845;3.206.470;107.148;;563.132;3.876.750;3.876.750;686.768;3.189.982
70396;SSG2;Stg St Augustinusstg;2011;;933.052;508.240;;534.009;;1.430.283;2.765.028;130.584;;509.972;3.405.584;3.405.584;1.441.292;1.964.292
70396;SSG2;Stg St Augustinusstg;2012;;1.056.488;508.240;;540.808;;879.411;2.384.116;190.232;;410.599;2.984.947;2.984.947;1.564.728;1.420.219
70396;SSG2;Stg St Augustinusstg;2013;;1.102.796;508.240;;125.770;;896.746;1.960.365;247.857;;425.330;2.633.552;2.633.552;1.611.036;1.022.516
71436;SSG4;Stg. Petrus Canisius College;2009;;3.261.359;5.714.390;;1.423.966;;2.447.384;9.787.226;776.450;;2.283.423;12.847.099;12.847.099;8.975.749;3.871.350
71436;SSG4;Stg. Petrus Canisius College;2010;;2.102.232;6.936.255;;2.826.403;;69.033;9.018.283;575.456;;2.340.184;11.933.923;11.933.923;9.038.487;2.895.436
71436;SSG4;Stg. Petrus Canisius College;2011;;13.819.358;3.605.077;;1.565.992;;1.186.945;3.528.983;516.676;13.835.767;2.295.946;20.177.372;20.177.372;17.424.435;2.752.937
71436;SSG4;Stg. Petrus Canisius College;2012;;13.815.082;3.655.384;;2.240.097;;1.173.103;3.980.504;489.124;13.410.602;3.003.436;20.883.666;20.883.666;17.470.466;3.413.200
71436;SSG4;Stg. Petrus Canisius College;2013;;15.916.721;3.660.675;;1.599.913;;5.399.664;4.809.653;469.837;18.350.459;2.947.024;26.576.973;26.576.973;19.577.396;6.999.577
71553;SSG2;Stichting Keizer Karel;2009;;7.436.362;;;2.252.294;;3.640.466;8.140.024;2.591.259;265.932;2.331.907;13.329.122;13.329.122;7.436.362;5.892.760
71553;SSG2;Stichting Keizer Karel;2010;;7.198.011;;;316.557;;4.599.620;7.268.184;2.300.856;223.078;2.322.070;12.114.188;12.114.188;7.198.011;4.916.177
71553;SSG2;Stichting Keizer Karel;2011;;6.964.273;;;483.134;;4.865.960;7.278.986;2.487.164;180.224;2.366.993;12.313.367;12.313.367;6.964.273;5.349.094
71553;SSG2;Stichting Keizer Karel;2012;;6.445.202;;;415.687;;6.113.387;7.690.218;2.573.704;137.370;2.572.984;12.974.276;12.974.276;6.445.202;6.529.074
71553;SSG2;Stichting Keizer Karel;2013;;5.517.831;;;418.442;;8.260.325;8.991.312;2.673.269;94.515;2.437.502;14.196.598;14.196.598;5.517.831;8.678.767
72853;SSG4;Stg. Kath. Ond. Volendam;2009;;;;22.689;1.147.657;3.653.219;18.872.174;20.984.753;665.569;272.267;1.773.150;23.695.739;23.695.739;;23.695.739
72853;SSG4;Stg. Kath. Ond. Volendam;2010;;;;;1.010.717;2.303.899;22.078.646;22.796.974;402.056;254.116;1.940.116;25.393.262;25.393.262;;25.393.262
72853;SSG4;Stg. Kath. Ond. Volendam;2011;;;;;973.397;1.303.899;23.440.029;23.248.595;439.530;235.965;1.793.237;25.717.325;25.717.327;;25.717.325
72853;SSG4;Stg. Kath. Ond. Volendam;2012;;;;;1.126.639;303.899;25.263.320;24.266.408;347.671;217.814;1.861.965;26.693.858;26.693.858;;26.693.858
72853;SSG4;Stg. Kath. Ond. Volendam;2013;;;;;1.044.151;;26.564.685;24.850.561;319.343;199.663;2.239.269;27.608.836;27.608.836;;27.608.836
73646;SSG2;Stg. RKSGM Sancta Maria;2009;;2.040.999;44.834;;799.114;;3.095.668;1.000.000;2.801.891;67.522;2.111.202;5.980.615;5.980.615;2.085.833;3.894.782
73646;SSG2;Stg. RKSGM Sancta Maria;2010;;915.321;33.626;;1.109.257;;4.197.347;1.227.621;2.186.095;51.776;2.790.059;6.255.551;6.255.551;948.947;5.306.604
73646;SSG2;Stg. RKSGM Sancta Maria;2011;;791.088;22.417;;1.198.776;;2.092.429;1.270.015;217.931;36.030;2.580.734;4.104.710;4.104.710;813.505;3.291.205
73646;SSG2;Stg. RKSGM Sancta Maria;2012;;811.464;11.209;;477.846;;1.974.134;1.134.317;223.948;11.209;1.905.179;3.274.653;3.274.653;822.673;2.451.980
73646;SSG2;Stg. RKSGM Sancta Maria;2013;;706.330;;;483.590;;2.856.281;1.788.322;387.828;;1.870.051;4.046.201;4.046.201;706.330;3.339.871
73841;SSG4;Stg. Kath. VO Heerhugowaard;2009;;2.917.470;;;416.364;;7.579.638;6.926.847;1.789.212;;2.197.413;10.913.472;10.913.472;2.917.470;7.996.002
73841;SSG4;Stg. Kath. VO Heerhugowaard;2010;;2.845.193;;;493.587;;9.116.442;8.816.564;1.334.785;;2.303.873;12.455.222;12.455.222;2.845.193;9.610.029
73841;SSG4;Stg. Kath. VO Heerhugowaard;2011;;3.853.192;;;572.289;;9.038.784;9.260.593;1.655.754;;2.547.918;13.464.265;13.464.265;3.853.192;9.611.073
73841;SSG4;Stg. Kath. VO Heerhugowaard;2012;;4.600.385;;;551.090;;9.310.553;9.539.954;2.068.462;;2.853.612;14.462.028;14.462.028;4.600.385;9.861.643
73841;SSG4;Stg. Kath. VO Heerhugowaard;2013;;4.423.759;;;508.964;;11.397.716;10.759.986;2.580.444;;2.990.009;16.330.439;16.330.439;4.423.759;11.906.680
74050;SSG1;Sancta Maria Stichting;2009;;304.120;135.287;;67.476;;529.554;591.711;150.708;;294.018;1.036.437;1.036.437;439.407;597.030
74050;SSG1;Sancta Maria Stichting;2010;;342.895;;;48.788;;474.093;367.288;147.508;;350.980;865.776;865.776;342.895;522.881
74050;SSG1;Sancta Maria Stichting;2011;;345.848;;;69.230;;382.669;331.567;172.405;;293.775;797.747;797.747;345.848;451.899
74050;SSG1;Sancta Maria Stichting;2012;;311.627;;;84.519;;412.873;230.214;211.405;;367.400;809.019;809.019;311.627;497.392
74050;SSG1;Sancta Maria Stichting;2013;;271.734;;;65.096;;1.398.135;337.933;232.543;;1.164.489;1.734.965;1.734.965;271.734;1.463.231
74374;SSG4;Stg. SGM Tabor;2009;;13.048.585;262.527;;774.826;;2.310.898;5.095.322;3.249.470;1.927.941;6.124.103;16.396.836;16.396.836;13.311.112;3.085.724
74374;SSG4;Stg. SGM Tabor;2010;;12.402.073;267.983;;619.689;;2.624.393;6.024.133;2.241.975;1.654.862;5.993.168;15.914.138;15.914.138;12.670.056;3.244.082
74374;SSG4;Stg. SGM Tabor;2011;;12.745.224;260.516;;728.273;;1.428.651;5.072.024;1.472.946;2.134.135;6.483.559;15.162.664;15.162.664;13.005.740;2.156.924
74374;SSG4;Stg. SGM Tabor;2012;;12.017.277;97.071;;862.649;;1.906.021;5.005.372;1.559.571;1.734.125;6.583.950;14.883.018;14.883.018;12.114.348;2.768.670
74374;SSG4;Stg. SGM Tabor;2013;;11.382.975;110.107;;1.161.226;;4.094.620;6.969.065;1.615.167;1.346.064;6.818.632;16.748.928;16.748.928;11.493.082;5.255.846
74713;SSG1;Stg. VO Sliedrecht e.o.;2009;;1.454.386;;;447.947;;366.031;807.304;278.903;;1.182.157;2.268.364;2.268.364;1.454.386;813.978
74713;SSG1;Stg. VO Sliedrecht e.o.;2010;;1.325.965;1;;189.327;;209.889;448.051;159.878;;1.117.253;1.725.182;1.725.182;1.325.966;399.216
74713;SSG1;Stg. VO Sliedrecht e.o.;2011;;1.152.842;1;;90.400;;441.580;328.235;185.002;;1.171.586;1.684.823;1.684.823;1.152.843;531.980
74713;SSG1;Stg. VO Sliedrecht e.o.;2012;;953.170;1;;58.759;;481.626;453.533;265.312;;774.711;1.493.556;1.493.556;953.171;540.385
74713;SSG1;Stg. VO Sliedrecht e.o.;2013;;816.741;21.909;;115.274;;293.181;453.635;300.029;;493.441;1.247.105;1.247.105;838.650;408.455
75311;SSG5;Stg. Markland College;2009;;2.843.377;4.318.836;;404.332;;2.743.740;4.228.337;1.206.909;2.545.736;2.329.303;10.310.285;10.310.285;7.162.213;3.148.072
75311;SSG5;Stg. Markland College;2010;;2.627.086;3.680.350;;426.620;;3.298.877;4.370.816;999.066;2.411.750;2.251.301;10.032.933;10.032.933;6.307.436;3.725.497
75311;SSG5;Stg. Markland College;2011;;2.473.169;3.543.464;;358.541;;3.279.325;4.152.253;1.143.202;2.277.764;2.081.280;9.654.499;9.654.499;6.016.633;3.637.866
75311;SSG5;Stg. Markland College;2012;;2.365.760;3.403.576;;358.392;;3.699.280;4.431.333;1.194.009;2.143.776;2.057.890;9.827.008;9.827.008;5.769.336;4.057.672
75311;SSG5;Stg. Markland College;2013;;2.235.264;3.081.952;;944.910;;4.084.922;3.856.452;2.119.970;2.009.793;2.360.833;10.347.048;10.347.048;5.317.216;5.029.832
76415;SSG4;Stg. Chr. VO Alkmaar e.o.;2009;;1.922.432;7.079;;1.229.956;232.502;2.754.546;2.388.107;1.481.544;7.079;2.269.785;6.146.515;6.146.515;1.929.511;4.217.004
76415;SSG4;Stg. Chr. VO Alkmaar e.o.;2010;;1.692.456;4.719;;1.134.562;251.087;3.932.610;2.859.036;1.192.134;4.719;2.959.545;7.015.434;7.015.434;1.697.175;5.318.259
76415;SSG4;Stg. Chr. VO Alkmaar e.o.;2011;;1.672.809;2.360;;1.180.131;245.940;4.130.074;3.714.473;1.247.289;2.360;2.267.192;7.231.314;7.231.314;1.675.169;5.556.145
76415;SSG4;Stg. Chr. VO Alkmaar e.o.;2012;;2.784.901;;;351.859;271.047;5.003.432;4.481.464;1.580.236;;2.349.539;8.411.239;8.411.239;2.784.901;5.626.338
76415;SSG4;Stg. Chr. VO Alkmaar e.o.;2013;;2.597.291;;;373.206;306.243;5.773.591;5.200.493;1.384.039;;2.465.799;9.050.331;9.050.331;2.597.291;6.453.040
76688;SSG2;Stg. Baarnsch Lyceum SGM;2009;;257.034;726.585;;464.434;;2.853.573;1.748.940;822.895;183.050;1.546.741;4.301.626;4.301.626;983.619;3.318.007
76688;SSG2;Stg. Baarnsch Lyceum SGM;2010;;1.634.302;263.806;;239.771;;1.065.294;1.540.582;88.614;171.682;1.402.295;3.203.173;3.203.173;1.898.108;1.305.065
76688;SSG2;Stg. Baarnsch Lyceum SGM;2011;;1.496.870;104.502;;209.351;140.000;594.792;1.523.248;82.310;;939.957;2.545.515;2.545.515;1.601.372;944.143
76688;SSG2;Stg. Baarnsch Lyceum SGM;2012;;1.412.086;53.195;;176.086;;678.069;1.391.229;115.558;;812.649;2.319.436;2.319.436;1.465.281;854.155
76688;SSG2;Stg. Baarnsch Lyceum SGM;2013;;1.646.665;51.800;;310.064;;705.498;1.639.493;195.404;32.145;846.985;2.714.027;2.714.027;1.698.465;1.015.562
76740;SSG3;Stg. Werkplaats Kindergem.;2009;;4.222.660;;;1.154.627;;4.528.709;6.591.354;1.148.267;209.244;1.957.131;9.905.996;9.905.996;4.222.660;5.683.336
76740;SSG3;Stg. Werkplaats Kindergem.;2010;;4.055.543;;;969.314;;4.217.280;6.455.608;867.632;183.089;1.735.808;9.242.137;9.242.137;4.055.543;5.186.594
76740;SSG3;Stg. Werkplaats Kindergem.;2011;;6.603.179;;;510.607;;3.727.509;6.483.849;872.336;1.323.752;2.161.358;10.841.295;10.841.295;6.603.179;4.238.116
76740;SSG3;Stg. Werkplaats Kindergem.;2012;;6.389.339;;;731.987;;4.005.094;6.509.488;1.019.936;1.628.672;1.968.324;11.126.420;11.126.420;6.389.339;4.737.081
76740;SSG3;Stg. Werkplaats Kindergem.;2013;;6.339.897;;;457.761;;4.707.447;6.896.430;1.009.614;1.197.354;2.401.707;11.505.105;11.505.105;6.339.897;5.165.208
76753;SSG2;M L H J;2009;;1.607.299;;;379.134;;1.469.814;1.847.428;445.977;113.750;1.049.092;3.456.247;3.456.247;1.607.299;1.848.948
76753;SSG2;M L H J;2010;;1.312.240;;;56.216;;1.733.981;1.622.303;270.535;98.750;1.110.849;3.102.437;3.102.437;1.312.240;1.790.197
76753;SSG2;M L H J;2011;;1.109.985;;;77.048;;1.845.280;1.480.412;223.441;83.750;1.244.710;3.032.313;3.032.313;1.109.985;1.922.328
76753;SSG2;M L H J;2012;;1.195.470;;;65.274;;1.889.315;1.736.405;281.008;68.750;1.063.896;3.150.059;3.150.059;1.195.470;1.954.589
76753;SSG2;M L H J;2013;;1.018.675;;;109.035;;2.791.425;2.162.938;445.248;53.750;1.257.199;3.919.135;3.919.135;1.018.675;2.900.460
77494;SSG4;Stg. SGM Stevensbeek;2009;;2.288.225;1.015.877;;1.206.452;675.679;3.200.479;4.705.898;1.315.232;17.698;2.347.884;8.386.712;8.386.712;3.304.102;5.082.610
77494;SSG4;Stg. SGM Stevensbeek;2010;;1.735.206;329.050;;367.352;679.955;3.310.053;3.727.624;532.654;11.798;2.149.540;6.421.616;6.421.616;2.064.256;4.357.360
77494;SSG4;Stg. SGM Stevensbeek;2011;;1.433.727;321.906;;187.946;;3.737.237;2.598.035;430.904;5.899;2.645.978;5.680.816;5.680.816;1.755.633;3.925.183
77494;SSG4;Stg. SGM Stevensbeek;2012;;2.419.385;473.000;;637.851;;2.686.485;3.046.168;438.359;;2.732.194;6.216.721;6.216.721;2.892.385;3.324.336
77494;SSG4;Stg. SGM Stevensbeek;2013;;3.034.365;473.000;;1.022.544;;2.422.927;3.431.413;588.637;491.660;2.441.126;6.952.836;6.952.836;3.507.365;3.445.471
77741;SSG3;Stg. St. Adelbertcollege;2009;;1.318.578;3.465.109;;522.047;;2.351.041;3.513.608;1.543.144;;2.600.023;7.656.775;7.656.775;4.783.687;2.873.088
77741;SSG3;Stg. St. Adelbertcollege;2010;;1.796.894;2.055.632;;422.996;;3.152.700;3.151.612;1.163.593;;3.113.017;7.428.222;7.428.222;3.852.526;3.575.696
77741;SSG3;Stg. St. Adelbertcollege;2011;;2.227.741;1.398.145;;495.614;;2.170.909;2.741.096;1.227.545;;2.323.768;6.292.409;6.292.409;3.625.886;2.666.523
77741;SSG3;Stg. St. Adelbertcollege;2012;;2.053.420;1.020.056;;591.526;;2.184.277;2.410.243;1.306.466;;2.132.570;5.849.279;5.849.279;3.073.476;2.775.803
77741;SSG3;Stg. St. Adelbertcollege;2013;;1.955.806;1.315;;359.003;;4.023.016;2.671.499;1.453.672;;2.213.969;6.339.140;6.339.140;1.957.121;4.382.019
78001;SSG2;Ond. Stg. St. Michael;2009;;1.568.396;449.219;;95.000;;2.501.863;2.817.929;918.260;;878.289;4.614.478;4.614.478;2.017.615;2.596.863
78001;SSG2;Ond. Stg. St. Michael;2010;;1.441.631;;;150.626;;2.959.765;2.610.854;1.026.940;;914.228;4.552.022;4.552.022;1.441.631;3.110.391
78001;SSG2;Ond. Stg. St. Michael;2011;;1.341.085;;;158.352;;3.160.312;2.707.293;972.485;;979.971;4.659.749;4.659.749;1.341.085;3.318.664
78001;SSG2;Ond. Stg. St. Michael;2012;;1.374.566;;;119.849;;3.482.972;2.738.688;1.052.335;;1.186.364;4.977.387;4.977.387;1.374.566;3.602.821
78001;SSG2;Ond. Stg. St. Michael;2013;;1.169.126;;;151.103;;3.600.261;2.897.679;908.458;;1.114.353;4.920.490;4.920.490;1.169.126;3.751.364
78132;SSG1;Stg Interc Prakt Ond Woerden;2009;;269.484;;;612.768;;1.649.756;2.009.713;24.593;;497.702;2.532.008;2.532.008;269.484;2.262.524
78132;SSG1;Stg Interc Prakt Ond Woerden;2010;;242.707;;;916.760;;1.933.664;2.559.547;27.004;;506.578;3.093.131;3.093.129;242.707;2.850.424
78132;SSG1;Stg Interc Prakt Ond Woerden;2011;;225.858;;;811.145;;2.367.462;2.938.097;26.071;;440.295;3.404.465;3.404.463;225.858;3.178.607
78132;SSG1;Stg Interc Prakt Ond Woerden;2012;;243.551;;;656.272;;2.241.568;2.506.112;183.669;;451.609;3.141.391;3.141.390;243.551;2.897.840
78132;SSG1;Stg Interc Prakt Ond Woerden;2013;;1.076.221;;;486.680;;1.633.013;2.528.194;180.483;;487.237;3.195.914;3.195.914;1.076.221;2.119.693
78157;SSG2;Ond. Stg. College Hageveld;2009;;14.417.729;511.407;;226.559;;2.013.587;3.208.369;1.117.838;10.682.242;2.160.833;17.169.282;17.169.282;14.929.136;2.240.146
78157;SSG2;Ond. Stg. College Hageveld;2010;;14.236.489;506.674;;281.063;;1.593.876;3.219.727;954.120;10.261.522;2.182.733;16.618.102;16.618.102;14.743.163;1.874.939
78157;SSG2;Ond. Stg. College Hageveld;2011;;13.993.319;517.566;;261.838;;1.422.769;3.112.241;1.107.814;9.927.141;2.048.296;16.195.492;16.195.492;14.510.885;1.684.607
78157;SSG2;Ond. Stg. College Hageveld;2012;;13.547.949;456.042;;294.721;;1.721.493;3.266.519;1.090.426;9.563.387;2.099.873;16.020.205;16.020.205;14.003.991;2.016.214
78157;SSG2;Ond. Stg. College Hageveld;2013;;13.040.001;530.206;;144.754;;2.589.541;3.981.957;1.308.945;9.175.692;1.837.908;16.304.502;16.304.502;13.570.207;2.734.295
78457;SSG3;Stg. Cheider Amsterdam;2009;;779.891;;;86.400;;181.792;-198.034;428.582;137.280;680.255;1.048.083;1.048.083;779.891;268.192
78457;SSG3;Stg. Cheider Amsterdam;2010;;754.375;;;86.621;;83.104;346.723;23.463;124.804;429.110;924.100;924.100;754.375;169.725
78457;SSG3;Stg. Cheider Amsterdam;2011;;728.859;;;169.250;;48.342;284.164;63.490;112.328;486.469;946.451;946.451;728.859;217.592
78457;SSG3;Stg. Cheider Amsterdam;2012;;703.343;;;193.452;;4.384;264.590;24.294;99.852;512.443;901.179;901.179;703.343;197.836
78457;SSG3;Stg. Cheider Amsterdam;2013;;677.827;;;148.223;;121.181;-34.632;21.588;137.376;822.899;947.231;947.231;677.827;269.404
78482;SSG2;Stg. RK VHMO Noord-R'dam;2009;;397.257;;;443.556;;2.222.390;2.100.879;274.522;;687.802;3.063.203;3.063.203;397.257;2.665.946
78482;SSG2;Stg. RK VHMO Noord-R'dam;2010;;426.120;;;394.175;;1.942.842;1.989.344;36.237;;737.556;2.763.137;2.763.137;426.120;2.337.017
78482;SSG2;Stg. RK VHMO Noord-R'dam;2011;;376.657;;;345.547;;1.794.885;1.733.303;36.709;;747.077;2.517.089;2.517.089;376.657;2.140.432
78482;SSG2;Stg. RK VHMO Noord-R'dam;2012;;487.885;;;178.638;;1.966.440;1.809.347;50.743;;772.873;2.632.963;2.632.963;487.885;2.145.078
78482;SSG2;Stg. RK VHMO Noord-R'dam;2013;;600.117;;;160.768;;1.594.273;1.392.083;173.245;;789.830;2.355.158;2.355.158;600.117;1.755.041
78769;SSG4;Kath. Stg. Ashram College;2009;;3.704.825;738.937;;198.350;;681.357;1.672.350;729.974;1.311.481;1.609.664;5.323.469;5.323.469;4.443.762;879.707
78769;SSG4;Kath. Stg. Ashram College;2010;;3.415.738;745.077;;229.709;;480.868;1.335.311;597.992;1.208.683;1.729.406;4.871.392;4.871.392;4.160.815;710.577
78769;SSG4;Kath. Stg. Ashram College;2011;;2.877.193;759.900;;204.956;;754.742;1.202.507;593.984;1.105.542;1.694.758;4.596.791;4.596.791;3.637.093;959.698
78769;SSG4;Kath. Stg. Ashram College;2012;;2.482.767;833.377;;272.426;;1.733.060;2.288.599;202.119;1.002.041;1.828.871;5.321.630;5.321.630;3.316.144;2.005.486
