BEVOEGD GEZAG NUMMER;BEVOEGD GEZAG NAAM;GROEPERING;FUNCTIECATEGORIE;FUNCTIE;VOORZITTER;INGANSDATUM DIENSTVERBAND;EINDDATUM DIENSTVERBAND;OMVANG DIENSTVERBAND IN FTE;BELONING;BELASTBARE VASTE EN VARIABELE ONKOSTENVERGOEDING;VOORZIENING T.B.V. BELONING BETAAL OP TERMIJN;UITKERINGEN WEGENS BEËINDIGING V/H DIENSTVERBAND;MOTIVATIE OVERSCHRIJDING
74374;Stichting Tabor College;SSG4;Toezichthouders;Lid;N;;;;2.500;;;;
74374;Stichting Tabor College;SSG4;Toezichthouders;Lid;N;;;;1.500;;;;
74374;Stichting Tabor College;SSG4;Toezichthouders;Lid;N;;;;2.420;;;;
74713;Griendencollege voor VMBO;SSG1;Bestuurders;Directeur-Bestuurder;J;1-2-2012;31-12-2013;1,00;80.312;;21.804;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Voorzitter RvT;J;;;;1.350;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Plaatsvervangend voorzitter RvT;J;;;;1.500;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Penningmeester;N;;;;1.500;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Lid RvT;N;;;;1.500;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Lid RvT;N;;;;1.500;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Lid RvT;N;;;;1.500;;;;
74713;Griendencollege voor VMBO;SSG1;Toezichthouders;Lid RvT;N;;;;1.500;;;;
75311;Stichting Markland College;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-5-2000;;1,00;99.388;2.107;17.474;;
75311;Stichting Markland College;SSG5;Interim Bestuurder;Raad van Toezicht;J;1-8-2008;;;4.000;;;;
75311;Stichting Markland College;SSG5;Interim Bestuurder;Raad van Toezicht;N;1-8-2008;;;2.381;;;;
75311;Stichting Markland College;SSG5;Interim Bestuurder;Raad van Toezicht;N;1-8-2000;;;2.381;;;;
75311;Stichting Markland College;SSG5;Interim Bestuurder;Raad van Toezicht;N;1-8-2000;;;2.381;;;;
75311;Stichting Markland College;SSG5;Interim Bestuurder;Raad van Toezicht;N;1-8-2000;;;2.381;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-4-2011;;1,00;102.689;;18.105;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Voorzitter;J;1-8-2010;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;28-11-2011;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;28-11-2011;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;1-8-2010;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;1-8-2013;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;1-8-2013;;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;1-8-2010;31-7-2013;;;;;;
76415;Stg. Chr. Vrtgez. Ond. Alkmaar;SSG4;Toezichthouders;Lid;N;1-8-2010;31-7-2013;;;;;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Bestuurders;Directeur;J;1-8-2011;;1,00;93.469;912;16.942;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Toezichthouders;Lid;N;;;;;;;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Toezichthouders;Lid;N;;;;;;;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Toezichthouders;Lid;N;;;;;;;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Toezichthouders;Lid;N;;;;;;;;
76688;Sticht. 'Het Baarnsch Lyceum';SSG2;Toezichthouders;Lid;N;;;;;;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Bestuurders;Rector VO en Vz Directie;J;1-9-2005;;1,00;91.370;;15.567;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;J;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Bestuurders;Directeur BO;N;1-8-2011;;1,00;70.729;;12.357;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Bestuurders;Directeur bedrijfsvoering;J;1-10-1975;;1,00;82.561;;12.856;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76740;Stg. Werkpl. Kindergemeenschap;SSG3;Toezichthouders;Bestuurder;N;;;;;560;;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Bestuurders;Bestuurder;J;1-12-2004;;1,00;90.315;;15.718;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Toezichthouders;Voorzitter;J;;;;;;;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Bestuurders;Bestuurder;N;15-9-1997;;1,00;82.467;;13.730;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Toezichthouders;Secretaris;N;;;;;;;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Toezichthouders;Lid;N;;;;;;;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Toezichthouders;Portefeuille financiën;N;;;;;;;;
76753;Stg. Mont. Lyc. Herman Jordan;SSG2;Toezichthouders;Portefeuille financiën;N;;;;;;;;
77494;Stichting Metameer;SSG4;Bestuurders;Directeur/bestuurder;J;1-8-2012;;1,00;126.453;4.956;10.638;;
77494;Stichting Metameer;SSG4;Toezichthouders;Voorzitter;J;1-8-2012;;;2.500;;;;
77494;Stichting Metameer;SSG4;Toezichthouders;Vice-voorzitter;N;1-8-2012;;;1.500;;;;
77494;Stichting Metameer;SSG4;Toezichthouders;Lid;N;1-8-2012;;;1.500;;;;
77494;Stichting Metameer;SSG4;Toezichthouders;Lid;N;1-8-2012;;;1.500;;;;
77494;Stichting Metameer;SSG4;Toezichthouders;Lid;N;1-8-2012;;;1.500;;;;
77741;Stichting S. Adelbert College;SSG3;Bestuurders;Rector;N;1-4-2008;;1,00;90.840;;17.608;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Voorzitter;J;;;;;;;;
77741;Stichting S. Adelbert College;SSG3;Bestuurders;Plv rector/penningmeester;N;1-4-2012;;1,00;66.029;;12.054;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Lid;N;;;;;;;;
77741;Stichting S. Adelbert College;SSG3;Bestuurders;Conrector;N;1-8-2008;;1,00;69.330;;12.897;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Lid;N;;;;;;;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Lid;N;;;;;;;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Lid;N;;;;;;;;
77741;Stichting S. Adelbert College;SSG3;Toezichthouders;Secretaris;N;;;;;;;;
78001;Onderwijsstichting St. Michaël;SSG2;Bestuurders;Directeur;J;1-9-1992;;1,00;114.340;1.091;20.320;;
78001;Onderwijsstichting St. Michaël;SSG2;Bestuurders;Adjuct Directeur;N;1-6-1989;;1,00;101.129;600;17.927;;
78132;Stg. interconf. prakt.onderw.;SSG1;Bestuurders;Directeur/Bestuurder;N;29-12-2011;;1,00;88.721;347;15.459;;
78132;Stg. interconf. prakt.onderw.;SSG1;Toezichthouders;Penningmeester RvT;N;13-1-2009;;;;;;;
78132;Stg. interconf. prakt.onderw.;SSG1;Toezichthouders;Secretaris RvT;N;1-3-2006;;;;;;;
78132;Stg. interconf. prakt.onderw.;SSG1;Toezichthouders;Voorzitter RvT;J;1-5-2005;;;;;;;
78157;Onderwijsstg. College Hageveld;SSG2;Bestuurders;Rector;J;1-8-2005;;1,00;99.192;;17.427;;
78157;Onderwijsstg. College Hageveld;SSG2;Toezichthouders;Voorzitter;J;;;;1.200;;;;
78157;Onderwijsstg. College Hageveld;SSG2;Bestuurders;Adjunct directeur;N;1-8-1996;;1,00;75.978;;12.841;;
78157;Onderwijsstg. College Hageveld;SSG2;Toezichthouders;Penningmeester;N;;;;1.000;;;;
78157;Onderwijsstg. College Hageveld;SSG2;Bestuurders;Adjunct directeur;N;1-8-1996;;1,00;75.116;;12.706;;
78157;Onderwijsstg. College Hageveld;SSG2;Toezichthouders;Secretaris;N;;;;800;;;;
78157;Onderwijsstg. College Hageveld;SSG2;Toezichthouders;Lid;N;;;;600;;;;
78157;Onderwijsstg. College Hageveld;SSG2;Toezichthouders;Lid;N;;;;600;;;;
78482;Stg.RK Voorber. Hog./Midd.Ond.;SSG2;Bestuurders;Conrector;N;1-8-1979;;1,00;69.144;1.563;12.979;;
78482;Stg.RK Voorber. Hog./Midd.Ond.;SSG2;Interim Bestuurder;interim-rector;N;12-3-2013;31-7-2014;0,67;135.400;;;;
78482;Stg.RK Voorber. Hog./Midd.Ond.;SSG2;Andere functionarissen;interim-rector;;12-3-2013;31-7-2014;0,67;135.400;;;;Ten tijde van het afsluiten van de overeenkomst was er geen bewustzijn dat de overeenkomst in strijd was met de nieuwe wetgeving. Het bedrag dat het normbedrag overschrijdt zal worden teruggevorderd.
78482;Stg.RK Voorber. Hog./Midd.Ond.;SSG2;Bestuurders;Conrector;N;1-8-2001;;0,89;73.560;1.563;12.392;;
78482;Stg.RK Voorber. Hog./Midd.Ond.;SSG2;Bestuurders;Rector;N;1-8-2012;1-8-2013;1,15;57.162;1.458;9.960;;
78769;Kathol. Sticht. Ashram College;SSG4;Bestuurders;Bestuurder;J;1-2-2011;;1,00;99.433;;17.454;;
78769;Kathol. Sticht. Ashram College;SSG4;Toezichthouders;Voorzitter RvT;J;;;;5.450;;;;
78769;Kathol. Sticht. Ashram College;SSG4;Toezichthouders;Lid RvT;J;;;;3.125;;;;
78769;Kathol. Sticht. Ashram College;SSG4;Toezichthouders;Lid RvT;J;;;;3.125;;;;
78769;Kathol. Sticht. Ashram College;SSG4;Toezichthouders;Lid RvT;J;;;;3.125;;;;
79314;Stichting Marnix College;SSG3;Bestuurders;Voorzitter CvB;J;1-10-2007;;1,00;123.311;;;;
79314;Stichting Marnix College;SSG3;Bestuurders;Lid CvB;N;1-8-1998;;1,00;109.246;;;;
80082;Kardinaal Alfrink Stichting;SSG2;Bestuurders;Bestuurder;J;1-8-2008;;1,00;84.097;999;19.173;;
80082;Kardinaal Alfrink Stichting;SSG2;Toezichthouders;Voorzitter;J;;;;227;;;;
80082;Kardinaal Alfrink Stichting;SSG2;Toezichthouders;Penningmeester;J;;;;227;;;;
80082;Kardinaal Alfrink Stichting;SSG2;Toezichthouders;Lid;J;;;;227;;;;
80082;Kardinaal Alfrink Stichting;SSG2;Toezichthouders;Lid;J;;;;227;;;;
80082;Kardinaal Alfrink Stichting;SSG2;Toezichthouders;Lid;J;;;;227;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Bestuurders;Bestuurder;J;1-1-2013;31-12-2013;1,00;145.015;;26.873;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;voorzitter;J;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;secretaris;N;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;penningmeester;N;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;1-1-2013;31-12-2013;;1.210;;;;
80328;Stg. Chr. Voortgez. Onderwijs;SSG3;Toezichthouders;lid;N;1-1-2013;31-12-2013;;1.210;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Bestuurders;Bestuurder;J;1-1-2009;;1,00;87.308;;15.718;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Voorzitter;J;3-10-2012;;;;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Lid;N;3-10-2012;;;;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Lid;N;3-10-2012;;;;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Lid;N;3-10-2012;;;;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Lid;N;3-10-2012;;;;;;;
80536;Ver. Chr. Vgz. Onderw. Zutphen;SSG3;Toezichthouders;Lid;N;1-8-2013;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Bestuurders;Voorzitter;J;1-4-1999;;1,00;89.498;13.382;24.431;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Voorzitter;J;8-9-2008;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Bestuurders;Lid;N;1-10-1999;;1,00;78.312;12.003;22.674;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Secretaris;N;8-9-2008;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Bestuurders;Lid;N;1-3-2011;;1,00;69.857;10.673;20.608;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Lid;N;14-5-2012;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Lid;N;8-9-2008;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Lid;N;8-9-2008;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Lid;N;8-9-2008;;;;;;;
84021;Ver. V.O. Reformat. Grondslag;SSG4;Toezichthouders;Lid;N;14-5-2012;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Bestuurders;Directeur;N;1-8-2004;31-7-2013;1,00;55.203;;7.639;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;J;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Bestuurders;Adjunct directeur;N;1-8-1984;31-7-2013;1,00;55.878;;8.207;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
84619;Ver. v. P.C. V.g.O. te Beilen;SSG1;Toezichthouders;Bestuurslid;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Bestuurders;Rector;J;1-8-2010;;1,00;95.082;;15.291;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Voorzitter;J;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Vice-voorzitter;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Penningmeester;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Secretaris;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Lid;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Lid;N;;;;;;;;
85425;Stg. Interconf. V.O. G. Mendel;SSG3;Toezichthouders;Lid;N;;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Bestuurders;Directeur;N;1-3-1991;;1,00;85.815;711;13.671;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Voozitter;J;1-1-2012;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2007;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2011;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2010;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2010;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2014;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2014;;;;;;;
88518;Ver. Chr. M.A.V.O. Dantumadeel;SSG1;Toezichthouders;Lid;N;1-1-2012;;;;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Bestuurders;Rector;N;1-8-2002;;1,20;104.882;360;19.158;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2013;;;20;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2012;;;;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-6-2008;;;80;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;J;1-6-2008;;;140;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2013;;;20;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2009;30-9-2013;;40;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-6-2008;;;60;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-6-2008;;;60;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2009;30-9-2013;;80;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-6-2008;;;100;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-10-2012;;;80;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Ledenraad;;1-6-2008;;;120;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2010;;;300;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2004;;;380;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2005;;;480;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2012;;;320;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2011;;;260;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;;1-6-2009;;;260;;;;
91092;Ver v PC VO Sleeuwijk N.Br.;SSG3;Toezichthouders;Bestuur;J;1-6-2002;;;420;;;;
99048;SVO/PL;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-8-2005;;1,00;139.793;135;22.255;;
99048;SVO/PL;SSG5;Toezichthouders;Voorzitter Raad van Toezicht;J;1-3-2003;31-12-2013;;5.836;;;;
99048;SVO/PL;SSG5;Bestuurders;Lid College van Bestuur;N;1-2-2006;;1,00;125.235;135;19.403;;
99048;SVO/PL;SSG5;Toezichthouders;Lid Raad van Toezicht;N;1-3-2003;;;3.374;;;;
99048;SVO/PL;SSG5;Toezichthouders;Lid Raad van Toezicht;N;1-3-2003;;;3.537;;;;
99048;SVO/PL;SSG5;Toezichthouders;Lid Raad van Toezicht;N;1-3-2003;;;3.374;;;;
99048;SVO/PL;SSG5;Toezichthouders;Lid Raad van Toezicht;J;1-3-2003;7-9-2013;;1.776;;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Bestuurders;College van Bestuur;J;1-1-2010;;1,00;120.217;5.366;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;J;1-1-2010;;;3.855;567;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Bestuurders;College van Bestuur;N;1-1-2010;;1,00;109.684;943;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2010;;;3.177;284;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Bestuurders;Directie;N;1-1-2010;;1,00;104.780;4.306;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2012;;;2.532;772;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Bestuurders;Directie;N;1-1-2010;;1,00;95.475;2.748;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2010;;;3.036;221;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2010;31-12-2013;;2.557;62;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2013;;;2.562;105;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2013;;;2.250;;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2010;31-12-2013;;2.559;41;;;
31157;Stg. Chr. Spec. Vgz. Onderwijs;SSG4;Toezichthouders;RvT;N;1-1-2011;;;2.404;140;;;
41824;Stichting OSG Hengelo;SSG5;Bestuurders;Algemeen directeur/bestuurder;N;1-5-1994;;1,00;109.196;;19.403;;
41824;Stichting OSG Hengelo;SSG5;Interim bestuurder;Wnd Raad van Toezicht;N;10-3-2013;2-7-2013;;11.900;;;;
41824;Stichting OSG Hengelo;SSG5;Toezichthouders;Voorzitter;J;2-7-2013;;;2.750;;;;
41824;Stichting OSG Hengelo;SSG5;Bestuurders;Wnd. algemeen directeur/bestuurder;N;11-10-2012;15-11-2013;1,20;140.058;621;18.471;;
41824;Stichting OSG Hengelo;SSG5;Interim bestuurder;Kwartiermaker;N;10-3-2013;2-7-2013;;5.506;;;;
41824;Stichting OSG Hengelo;SSG5;Toezichthouders;Plaatsvervangend voorzitter;N;2-7-2013;;;1.500;;;;
41824;Stichting OSG Hengelo;SSG5;Bestuurders;Gewezen topfunctionaris;N;16-11-2013;;1,00;;;;;
41824;Stichting OSG Hengelo;SSG5;Toezichthouders;Lid;N;2-7-2013;;;1.500;;;;
41824;Stichting OSG Hengelo;SSG5;Bestuurders;Wnd. algemeen directeur/bestuurder;N;15-11-2013;;1,00;11.239;55;1.869;;
41824;Stichting OSG Hengelo;SSG5;Toezichthouders;Lid;N;2-7-2013;;;1.500;;;;
41824;Stichting OSG Hengelo;SSG5;Toezichthouders;Lid;N;2-7-2013;;;1.500;;;;
10907;Gemeente Veenendaal;SSG3;Bestuurders;Rector;N;1-8-2001;31-3-2014;1,00;117.756;;;75000;
10907;Gemeente Veenendaal;SSG3;Interim bestuurder;Interimmanager;N;1-9-2013;28-2-2014;0,80;77.203;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Bestuurders;Rector;N;1-8-2013;;0,80;32.007;;5.498;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Interim bestuurder;Rector;N;1-1-2013;31-7-2013;1,00;99.600;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Voorzitter;J;1-8-2013;31-10-2013;;1.500;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;1-11-2013;;;;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;1-9-2008;31-10-2013;;1.500;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Voorzitter;J;1-11-2013;;;;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;1-9-2008;;;1.500;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;4-6-2006;;;1.500;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;31-1-2013;;;1.500;;;;
30171;Stg. Kath. Voortgezet Onderw.;SSG3;Toezichthouders;Lid;N;;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Bestuurders;Bestuurder;J;26-2-2009;1-8-2013;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Interim bestuurder;Bestuurder;J;1-8-2013;31-12-2013;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Toezichthouders;Lid;N;26-2-2009;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Bestuurders;Bestuurder;N;26-2-2009;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Toezichthouders;Lid;J;26-2-2009;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Bestuurders;Betuurder;J;1-8-2013;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Toezichthouders;Lid;N;26-2-2009;;;;;;;
41877;Stg. Sam.werk. Voortg. Onderw.;SSG1;Toezichthouders;Lid;N;1-1-2012;;;;;;;
41890;Sticht. Anna van Rijn College;SSG4;Bestuurders;Bestuurder;J;1-8-2002;1-8-2013;1,00;82.041;;;;
41890;Sticht. Anna van Rijn College;SSG4;Interim bestuurder;Bestuurder;J;1-8-2013;;0,40;24.460;;;;
41890;Sticht. Anna van Rijn College;SSG4;Toezichthouders;Lid;J;1-1-2013;31-12-2013;;3.000;;;;
41890;Sticht. Anna van Rijn College;SSG4;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.500;;;;
41890;Sticht. Anna van Rijn College;SSG4;Toezichthouders;Lid;N;1-1-2013;31-12-2013;;1.500;;;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-5-2007;;1,00;104.220;;17.474;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Toezichthouders;Voorzitter Raad van Toezicht;J;1-8-2012;31-7-2021;;5.780;;;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Toezichthouders;Lid;N;1-5-2007;1-10-2013;;2.890;;;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Toezichthouders;Lid;N;1-8-2009;1-8-2018;;3.153;;;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Toezichthouders;Lid;N;1-8-2009;1-8-2018;;3.153;;;;
40956;Stg. Erasmus Centraal Bureau;SSG5;Toezichthouders;Lid;N;1-8-2012;31-7-2021;;3.153;;;;
