BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;20;18;2;6,3;6,2;6,3
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VMBO;GL;Economie;Technologie Orientatie;1;1;0;6,0;5,8;5,9
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VMBO;GL;Techniek;Technologie Orientatie;1;1;0;6,1;5,9;6,0
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VMBO;TL;;;80;79;1;6,5;6,3;6,5
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Cultuur en Maatschappij;8;8;0;6,2;5,9;6,4
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Economie en Maatschappij;25;22;3;6,5;6,1;6,6
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;8;7;1;6,3;5,8;6,3
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Natuur en Gezondheid;11;9;2;6,2;5,9;6,4
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Natuur en Techniek;9;7;2;6,0;5,7;6,3
16VI;16VI00;Kath SGM St Canisius;ALMELO;Overijssel;VWO;;;Natuur en Techniek / Natuur en Gezondheid;22;19;3;6,6;6,2;6,6
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;BL;Landbouw;Landbouw Breed -ISP;12;12;0;6,3;6,4;6,4
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;5;4;1;6,4;6,6;6,4
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;GL;Intersect. programma;Dienstverlening & Commercie;5;5;0;6,1;5,7;6,1
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;KL;Landbouw;Landbouw Breed -ISP;18;18;0;6,4;6,4;6,4
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;26;26;0;6,4;6,0;6,3
16VI;16VI01;Kath SGM St Canisius;TUBBERGEN;Overijssel;VMBO;TL;;;37;37;0;6,5;6,3;6,5
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;9;7;2;6,4;5,7;6,2
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Economie en Maatschappij;56;43;13;6,1;6,0;6,2
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;9;7;2;6,5;6,1;6,5
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Natuur en Gezondheid;12;6;6;6,2;5,6;6,1
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Natuur en Techniek;6;6;0;6,6;6,8;6,7
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;15;14;1;6,5;6,4;6,5
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VMBO;TL;;;46;43;3;6,6;6,4;6,5
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VWO;;;Cultuur en Maatschappij;10;7;3;6,6;5,8;6,4
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VWO;;;Economie en Maatschappij;24;19;5;6,5;5,9;6,5
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;21;13;8;6,3;5,6;6,3
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VWO;;;Natuur en Gezondheid;1;1;0;6,9;5,8;6,7
16VK;16VK00;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;18;15;3;6,6;5,9;6,6
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;BL;Economie;Handel en Verkoop;7;7;0;6,4;6,5;6,5
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;BL;Techniek;Transport en Logistiek;2;2;0;6,3;7,1;6,4
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;11;1;6,4;5,8;6,2
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;KL;Economie;Handel en Verkoop;11;10;1;6,3;5,9;6,2
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;KL;Techniek;Transport en Logistiek;6;6;0;6,7;6,4;6,7
16VK;16VK01;Dr Mollercollege;LOON OP ZAND;Noord-Brabant;VMBO;TL;;;22;18;4;6,6;5,9;6,4
16VK;16VK02;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VMBO;GL;Economie;Handel en Administratie -ISP;10;6;4;6,2;5,2;5,9
16VK;16VK02;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VMBO;GL;Techniek;Technologie Orientatie;9;8;1;6,6;6,0;6,4
16VK;16VK02;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;27;22;5;6,5;5,5;6,2
16VK;16VK02;OMO Scholengroep De Langstraat;WAALWIJK;Noord-Brabant;VMBO;TL;;;68;62;6;6,8;5,9;6,5
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Cultuur en Maatschappij;11;8;3;6,4;6,1;6,2
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Economie en Maatschappij;64;62;2;6,7;6,4;6,6
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;6;5;1;6,5;6,2;6,4
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Natuur en Gezondheid;2;1;1;5,7;5,5;5,8
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Natuur en Techniek;12;9;3;6,3;6,5;6,2
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;14;13;1;6,6;6,3;6,4
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;BL;Intersect. programma;ICT -route;5;5;0;6,4;6,1;6,5
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;7;7;0;6,6;6,7;6,7
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;14;13;1;6,2;6,0;6,2
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;KL;Intersect. programma;ICT -route;11;11;0;6,7;6,3;6,6
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;16;14;2;6,4;5,9;6,2
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VMBO;TL;;;94;90;4;6,5;6,3;6,5
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Cultuur en Maatschappij;13;11;2;6,6;5,9;6,5
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Economie en Maatschappij;26;24;2;6,8;6,2;6,7
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;9;8;1;6,7;5,9;6,6
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Natuur en Techniek;7;4;3;6,4;5,9;6,3
16VK;16VK03;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;40;38;2;6,8;6,2;6,8
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Economie;Consumptief Breed -ISP;17;16;1;6,3;6,1;6,4
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Economie;Handel en Administratie -ISP;11;11;0;6,5;6,7;6,7
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Bouwtechniek;11;10;1;6,1;5,8;6,2
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Metalectro -ISP;20;15;5;6,1;5,8;6,1
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Voertuigentechniek;8;7;1;5,9;6,2;6,2
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;33;33;0;6,7;6,5;6,7
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;GL;Economie;Handel en Administratie -ISP;7;4;3;6,8;5,7;6,4
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;GL;Techniek;Metalectro -ISP;9;8;1;6,6;5,9;6,3
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;14;14;0;6,8;6,1;6,6
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Economie;Consumptief Breed -ISP;13;13;0;6,6;6,1;6,5
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Economie;Handel en Administratie -ISP;13;12;1;6,3;6,0;6,3
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Bouwtechniek;14;12;2;6,3;6,1;6,3
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Metalectro -ISP;10;10;0;6,7;6,5;6,7
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Voertuigentechniek;11;11;0;5,9;6,0;6,1
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;41;39;2;6,6;6,0;6,4
16VM;16VM00;Herlecollege;HEERLEN;Limburg;VMBO;TL;;;24;23;1;6,8;5,8;6,4
16VP;16VP00;Hondsrug College;EMMEN;Drenthe;HAVO;;;Cultuur en Maatschappij;8;4;4;6,1;5,5;5,9
16VP;16VP00;Hondsrug College;EMMEN;Drenthe;HAVO;;;Economie en Maatschappij;49;45;4;6,3;6,1;6,4
16VP;16VP00;Hondsrug College;EMMEN;Drenthe;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;7;6;1;6,5;6,3;6,4
